"","AI2_1_D","AI2_1_M","AI2_2_D","AI2_2_M","AI2_3_D","AI2_3_M","AI2_7_D","AI2_7_M","AI2_9_D","AI2_9_M","AI2_12_D","AI2_12_M","AI4_1_D","AI4_1_M","AI4_5_D","AI4_5_M","AI4_6_D","AI4_6_M","AI4_7_D","AI4_7_M","AI4_8_D","AI4_8_M","AI4_9_D","AI4_9_M","AI4_10_D","AI4_10_M","AI6_2_D","AI6_2_M","AI6_4_D","AI6_4_M","AI6_5_D","AI6_5_M","AI6_6_D","AI6_6_M","AI6_10_D","AI6_10_M","AI6_11_D","AI6_11_M","AI6_12_D","AI6_12_M","AI7_1_D","AI7_1_M","AI7_2_D","AI7_2_M","AI7_3_D","AI7_3_M","AI7_4_D","AI7_4_M","AI7_5_D","AI7_5_M","AI7_10_D","AI7_10_M","AI7_11_D","AI7_11_M"
"ASV_100",0.000850484776322504,0.0003272086584445,0.000166856697905948,0,0,0,0,0,0,0.00213831523268246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275063634124312,0.00120772946859903,0.00211459817976879,0.0022759998142041,0.00087543771885943,0.00246165965093666,0.00412246977627496,0.00185967429133126,0.00131678703962332,0,0.00136621182150401,0.00249783684064454,0,0,0.00875314199810874,0.00185643204236622,0.000429411376098302,0,0.027383338104781,0.0142625835973249,0.00248924141422665,0.000572959412794029,0.0158660753326254,0.0291707002258793,0.0041919610622309,0.00309732482907356,0,0
"ASV_1389",0,0,0.000736950415751272,0,0.000628984761414644,0.00162882054230143,0,0,0.001508388486994,0.00247594395363232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89054127231728e-05,0,0,0,0.00106641855138849,0,0.000928191713779428,0.000387134738374344,0.000624648635142732,0,0,0,2.48463254769252e-05,0
"ASV_17",0.00941203152463571,0.00478228039265039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305646825093604,0,0,0,0,0,0.00463535228677379,0,0.00046423658872077,0,0.00903194022497742,0.00267800882167612,8.38386943520666e-05,0,0,0,0.000335819167168465,0,0,0,0.000477755054145573,0,0,0,0.0680126407332272,0.0450897663456223,0,0,0.00166046378471228,0,0,0,0.00218627022299956,0.00350650747552974,0.00518813681705132,0,0.0629456809632424,0.071569095375016
"ASV_1225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351190975230324,0,0,0,0.00200333503172912,0.00249727690550198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_27",0.00374213301581902,0.000314623710042789,0.0324675324675325,0.0508708662625643,0.0473453984046659,0.054932771230558,0.0440196399345336,0.0322164948453608,0.0269355086963214,0.0441168195374486,0.00696517412935323,0.0017740092609297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214715144574864,0,0,0.000216795453489633,0,0,0,0,0,0
"ASV_1550",0,0,0.000278094496509914,0.0015601422031254,0.00034308259713526,0.000159688288460924,0,0,0.000277050946590734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_225",0.00209786244826218,0,0.00706360021135182,0.0140668559298192,0.0144380592961089,0.0144677589345597,0.0137479541734861,0.00902061855670103,0.00957364937663537,0.00438917337234821,0.0417910447761194,0.000781766792952072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_349",0,0,0,0,0,0,0,0,0,0,0,0,0.0197863078749505,0.0105605199025183,0.00369738339021615,0,0.0131682840477828,0,0.00244633218497862,0,0.0102880302059338,0.000821990667988299,0.00942521631644005,0,0.00655089408528198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281325396603601,0.000278693854800502,0,0,0.00319607207374126,0,0,0,0.000662151741710531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_983",0,0,0.00223866069690481,0.00196935983017468,0.00697601280841696,0.00437545910382933,0.000563011456628478,0,0.00135447129444359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_847",0,0,0,0,0,0,0,0,0,0.00157560069776602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246325642499384,0,0.00295298512328946,0,0,0,0.000833757932280328,0,0.000997565939108575,0,0.00174338686425051,0.000914240935137871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1083",0.000680387821058003,0,0.00321199143468951,0.00117650067776669,0.000714755410698459,0.00284245153460445,0.000170212765957447,0,0.00246267508080653,0.00303865848854876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_480",0,0,0,0,0,0,0,0,0,0,0,0,0.00158290462999604,0,0,0.000210050088867345,0,0,0.00019076902359925,0,0,0,0,0,0,0,0,0,0.000149046567737007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_8473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208423795049935,0,0,0,0,0,0.000107357572287432,0,0,0,0,0,0,0,0,0
"ASV_3212",0,0,0,0,0,0,0,0,0,0,0,0,0.00844215802664556,0,0,8.07884957182097e-05,0,0,0.000392759754469045,0,0,0.000120880980586515,0,0,0.00128954607977992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2190",0,0,0.000347618120637393,0.00109977237269495,0.000257311947851445,0.000127750630768739,0.00106055646481178,0.00579896907216495,0.000646452208711713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_65",0,0,0.000917711838482716,0.00447581779585156,0.000886296709266089,0.0027466385615279,0.00239607201309329,0,0.00135447129444359,0.00675257441899724,0,0,0,0.00284321689683184,0,0,0,0,0.00160470413968781,0,0.00194849056930564,0.000193409568938423,0.000618046971569839,0,0.00431568088033012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315210099654885,0,0,0,0.00469510449470369,0.000295670538542767,0.00109695384355751,0,0,0,0,0,0,0
"ASV_19",0.00300504620967285,0.00072992700729927,0,0,0.000457443462847014,0,0.00470049099836334,0.0103092783505155,0,0,0,0,0,0,0,0,0.00199943964748733,0,0.00824795484384994,0,0.00523061468382493,0.00285279114184174,0.00185414091470952,0,0.00173658872077029,0,0.00890877740372773,0,0.0005030321661124,0,0.0270760380190095,0.0262905250720035,0.000416878966140164,0.00690736165351611,0,0,0.000888456767358434,0.000457120467568935,0,0,0.000371786271387814,0.000593592690662554,0,0,0.0128399656455769,0.000549102428722281,0.00430343430934098,0.00718522074422782,0.0906615029046162,0.271162740669033,9.36004064931939e-05,0.000481806084522553,0,5.82051849178725e-05
"ASV_219",0.00187106650790951,0.00122073999496602,0.00232208904585778,0.00309470830456022,0.000257311947851445,0.000383251892306218,0.00020949263502455,0,0.001508388486994,0.0106915761634123,0,0.000631427025076673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_812",0.000283494925440835,0,0.0029060874885286,0.00235300135553339,0.00223003688137919,0.00102200504614992,0,0,0.00249345851931661,0.00810308930279669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110846539124723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114951966499713,0.000472589792060492,0.00173266634994271,0.000348367318500627,0,0.000123082982546833,0.00106535735791375,0.000478201960628039,0,0,0.000620243403627586,0.000734657894307218,0.00121580547112462,0.000255289274659348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343544231319782,0,0,0,0.000324817290274221,0,0,0,0,0
"ASV_2284",0,0,0.00120971105981813,0.00191820762679352,0.000714755410698459,0,0,0,0.00120055410189318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2539",0,0,0.000264189771684418,0.000895163559170311,0.000257311947851445,0.0010539427038421,0.000327332242225859,0,0.000923503155302447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1571714858288e-06,0,0,0.000170339284884711,9.99437816228371e-05,0,0,0,0,0
"ASV_888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407529100124806,0,0.00157103901787618,0,0.00148951279075809,0,0,0,0.000326685006877579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1035",0,0,0.0016129480797575,0.00109977237269495,0.00374531835205993,0.00402414486921529,0.000523731587561375,0.00193298969072165,0.00175465599507465,0.00545833098868944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_246",0,0,0,0,0,0,0.00170212765957447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059404523332379,0,0,0,0,0,0,0,0,0
"ASV_325",0.00283494925440835,0,0.00880169081453878,0.0160106396583033,0.00992080510049461,0.0141164446999457,0.00648117839607201,0.0103092783505155,0.00726489148837925,0.00680884587248889,0.00398009950248756,0.000390883396476036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7",0.169870159324148,0.256846211930531,0.00157123390528101,0,0,0,0.110612111292962,0.130154639175258,0,0.00478307354678971,0,0.0240543628600637,0.00540825748581981,0,0.100303375047402,0.0808854419130716,0,0,0.00113339243432496,0,0.00130765367095623,0,0.021168108776267,0.00273985771966929,0.00385144429160935,0,0.200960670005748,0.477263180004201,0.0958462584653793,0.117121092479911,0.0567783891945973,0.0916475888043719,0.247209226921117,0.421667862171568,0.0909381110091377,0.0331503378378378,0.436173601099675,0.418673371100191,0.166131133304386,0.233174841241982,0.119278734633508,0.201582913841767,0.0731320605139724,0.0380485218082991,0.206963927855711,0.446603308694122,0.247447472787107,0.25685615621661,0.174914110812668,0.0618694202430892,0.0162664134998529,0.00532281007663011,0.046924770295721,0.0297079263820821
"ASV_99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135732660910318,0.0142368191086513,0.0522819341734652,0.0198412698412698,0.0646812269428616,0.00640669197108527,0,0,0.00331843191196699,0.0286770021688489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_393",0,0,0.000792569315053255,0.000588250338883347,0.000543214112130829,0.000766503784612437,0,0,0.000307834385100816,0.000618985988408081,0,0,0.0035615354174911,0,0,0,0.00115891087847992,0,0.00226678486864992,0,0.00314356478514644,0,0,0.0015381657373582,0.000378266850068776,0,0.0015190081287462,0,0.00165814306607421,0.000627061173301129,0,0.000270782561603033,0.000717958219463616,0,0,0,0.00155899017668555,0.000897915204153266,0,0.000287200433991767,0,0,0,0,0.000808760377898654,0,0,0,0,0,0,0,0,0
"ASV_377",0.00119067868685151,0,0.0103034010956923,0.00951430982889588,0.0110072333247563,0.00938967136150235,0.00470049099836334,0,0.0109896875480991,0.00540205953519779,0.00796019900497512,0.000511155210776355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324328762624189,0,0,0,0,0,0,0,0,0,0.00171824186140074,0,0,0,0,0,0,0,0.000157457772688234,0,0,0,0.000174901617839965,0,0,0,0,0
"ASV_842",0,0,0,0,0,0,2.61865793780687e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000985302569997537,0,0.000195623620154822,0,0.00387693846923462,0.00135391280801516,0,0,0,0,0,0,0,0,0,1.74586085488987e-05,0,0.000751248398073269,0.00166762095619811,0.000323829637451602,0,0,0,6.45369474023879e-05,0,0,0,0
"ASV_1345",0,0,0.000695236241274785,0,0,0,0.000144026186579378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123162821249692,0.000525099768956102,0.00128552664673169,9.28979516001672e-05,0.00137568784392196,7.38497895280998e-05,0.00106535735791375,0.000690736165351611,0,0,0.00156737184430214,0.00053874912249196,0.00147633521493704,0.000191466955994511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_656",0,0,0.000264189771684418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217980605315373,0,0,0,0.000903237759970355,0.000504768736218485,0,0,0.00115667013108928,0,0.00156317846287451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_193",0.000453591880705335,0,0.00681331516449289,0.00621499271081102,0.00471738571060983,0.00297020216537319,0.00847135842880524,0,0.00615668770201631,0.00140678633729109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_997",0,0,0.0105119719680748,0,0.00117219887354547,0,0,0,0,0.0021945866861741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_703",0,0,0.00105675908673767,0.00209724033862759,0.00140092060496898,0.00411995784229185,0.000903436988543371,0,0.000554101893181468,0.0012942434303078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176992799187696,0,0,0,0,0,0,0,0.000687296744560298,0.000228560233784468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3487",0,0,0.00019466614755694,0.00291567559272616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1512",0,0,0.00216913707277733,0,0,0,0.000235679214402619,0,0.00307834385100816,0,0,0,0,0,0,0,0,0,0,0,0.000155879245544452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_574",0.000453591880705335,0,0.00482493951444701,0.00209724033862759,0.00154387168710867,0.000383251892306218,0.00127004909983633,0,0.00606433738648607,0.00225085813966575,0.00398009950248756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242200672572637,0,0,0,0,0,0,0,0.000368793375129916,8.16286549230242e-05,0,0,0,0,0,0,0,0,0,0,7.49578362171279e-05,0,0,0,0,0
"ASV_3531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46307965745678e-05,0,0,0.00113339243432496,0,0.00054557735940558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2744",0,0,0,0,0,0,0,0,0,0,0,0,0.00263817438332674,0,0,9.69461948618517e-05,0,0,0,0,0,0,0,0,0.000137551581843191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_691",0,0,0,0,0,0,0,0,0.00523318454671387,0.00332001575600698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_873",0,0,0.000987235462610195,0.00263433847412977,0.00174400320210424,0.00172463351537798,0.000654664484451719,0.00708762886597938,0.000554101893181468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5392",0,0,0.000236380322033427,0.000383641525358705,0.00148669125425279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1665",0,0,0.00029199922133541,0,0.000743345627126397,0.000574877838459327,0.00206873977086743,0,0.000153917192550408,0,0,0,0,0,0,0,0,0,0,0,0.000173199161716057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307758373890638,0,0,0,0,0,0,0,0,0
"ASV_932",0,0,0.00264189771684418,0.00112534847438553,0.00137233038854104,0.00287438919229664,0.00145335515548282,0,0.00492535016161305,0,0,0,0,0,0,0,0,0,0.000235655852681427,0,0,0,0,0,0,0,0,0,0,0,0.000375187593796898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_958",0,0,0.00207180399899886,0,0.00122937930640135,0.00121363099230302,0,0,0.00520240110820379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862139748747845,0,0.000456455113694585,0,0,0,0,0,0,0,0.000528045059845107,0,0.00225792444637429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015190081287462,0,0.00196555161203178,0,0,0,0.00178331557737737,0.00148773943306501,0,0,0.000695678412176887,0,0,0,0.000371786271387814,0.000139668868391189,0,0,0.011623246492986,0,0,0,0.00174901617839965,0.00021512315800796,0.000227315272912042,0,0.000163985748147706,6.9846221901447e-05
"ASV_825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547617228292708,0,0.000561085363527207,0,0.00361120252177979,0,0,0.000913285906556431,0.00257909215955983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_76",0.0206384305720928,0,0.0267944047387302,0.0447070257551344,0.0953769620036024,0.0947590303727125,0.02820294599018,0.0322164948453608,0.0359550561797753,0.0267852118620224,0.0298507462686567,0.000631427025076673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_598",0,0,0.00254456464306571,0,0,0,0,0,0,0,0,0,0.00461680517082179,0,0,0,0.00221593948192863,0,0.0080347424057096,0,0.00186189098844762,0.000652757295167178,0,0.00144203037877331,0.00379986244841816,0.000722949634508796,0,0,0,0,0,0,9.26397702533698e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525494703998686,0,0.00267352280878257,0,0,0,0.000926397702533698,0.00138147233070322,0,0,0,0.000571400584461169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2896",0,0,0.00019466614755694,0,0,0,0,0,0.00301677697398799,0.00320747284902369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115362430301865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2772",0,0.000314623710042789,0.00165466225423399,0.000153456610143482,0.00017154129856763,0.000159688288460924,0,0,0.000677235647221795,0.0012942434303078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070044064083951,0.00036411302068162,0.000538641948986119,0.00132275132275132,0.000129899371287043,0,0,0,0,0.000481966423005864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_845",0.000510290865793502,0,0.00380989460218582,0.00475715491444794,0.0032021042399291,0.00233144901152949,0.00123076923076923,0.00515463917525773,0.00430968139141142,0.00292611558156547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002215493685843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193892389723703,0,0,0.000751854387126457,0,0.00109981467689696,0,0,0,0.000567400275103164,0,0,0.000262549884478051,0.000540293808046652,0,0.00068784392196098,0,0.00170225577840567,0,0,0,0.000377175042746505,0.000244885964769073,0,0,0,0,0,0,0.00035785857429144,0,0,0,0,0,0,0,0,0
"ASV_4367",0,0,0.000222475597207931,0,0,0,0,0,0,0.00146305779078274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_551",0.00124737767193967,0,0.00264189771684418,0.00212281644031817,0.00240157817994682,0.00488646162690428,0.00302454991816694,0.00322164948453608,0.00671078959519778,0.00326374430251533,0,0.000120271814300319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299045479159763,0,0,0,0.00153879186945319,0.000126715945089757,0.000210952662222597,0,0.000237366481354238,0,0,0,0,0
"ASV_776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001601116676246,0.00640621718126444,0,0.000139346927400251,0,0.00366787287989563,0,0.000850136818894291,0,0,0,0,0,0.000159555796662093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2259",0,0,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0,0,0,0.000292911540714704,0,0.000706967558044281,0,0.000199179035973466,0,0,0,0.00130674002751032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018185911980186,0,0,0,0.00101444291609354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207557973089035,0,0,0,0.00412268099194203,0.000301172421211143,0,0,0,0
"ASV_1748",0,0,0.000361522845462888,0.000588250338883347,0,0,0.000405891980360065,0,0.00230875788825612,0.00517697372123122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000625312656328164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_390",0,0,0,0,0,0,0.00792144026186579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196889249796989,0.000989566526836614,0,0,0,0
"ASV_868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287379916249282,0,0.00110853384754399,0,0.00143821910955478,0,0.000764278104590301,0.00207220849605483,0,0,0.000980655111140913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2860",0,0,0.000570093717845324,0,0.00114360865711753,0,0,0,0,0,0,0.000390883396476036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2839",0,0,0.000403237019939375,0.000613826440573928,0.000514623895702891,0.000351314234614033,0.000379705400981997,0,0.000738802524241958,0.00140678633729109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64117062734011e-05,0.00163850859306729,0.000246877559951971,0.00736961451247166,9.52595389438315e-05,0,0.00293572311495674,0,0.000326685006877579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258099267222515,0,0,0,0,0.00326860219188618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023618665903235,0,0,0,0,0,0,0,0,0
