"","GH2_1_D","GH2_1_M","GH2_2_D","GH2_2_M","GH2_3_D","GH2_3_M","GH2_10_D","GH2_10_M","GH2_11_D","GH2_11_M","GH3_2_D","GH3_2_M","GH3_3_D","GH3_3_M","GH3_6_D","GH3_6_M","GH3_7_D","GH3_7_M","GH3_9_D","GH3_9_M","GH3_10_D","GH3_10_M","GH4_2_D","GH4_2_M","GH4_3_D","GH4_3_M","GH4_4_D","GH4_4_M","GH4_5_D","GH4_5_M","GH4_6_D","GH4_6_M","GH4_7_D","GH4_7_M","GH4_10_D","GH4_10_M","GH4_11_D","GH4_11_M","GH4_12_D","GH4_12_M","GH5_2_D","GH5_2_M","GH5_3_D","GH5_3_M","GH5_4_D","GH5_4_M","GH5_6_D","GH5_6_M","GH5_7_D","GH5_7_M","GH5_10_D","GH5_10_M"
"ASV_1880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249388404626749,0.00211736237144586,0.000144843044455951,0,0,0,0,0.000370483371834547,0.000116191813318487,0,0.00024064010267311,0,0.000298188504833139,0,0.000181170007597452,0.000365405071822397,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233030888988051,0,0,0,0,0,0,0,0.000573219665093362,0.00112130070882223,0,0.000101807075591754
"ASV_2305",0,0,0,0,0,0,0,0,0,0,0,0,0.0034175642087821,0,0.000631494345255181,0,0,0.000636925771609034,0,0,0.000302040362130497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_73",0,0,0,0,0,0,6.69321642515311e-05,0,0,0,0.00261546145151539,0.00179744087131391,0.00227837613918807,0,0.0019633733279752,0.000625146518715324,0,0,0,0,0.001375078490752,0.00257274662881476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155989437286675,0.0156832454579038,0.000286548259097907,0.0222222222222222,0.000206626939193824,0.000198934594726023,0.000585415828180454,0.000533952718486778,0,0.000334054466785442
"ASV_181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422569027611044,0.00112365992088517,0.00805168277794932,0.0191772534785239,0.00695970828610847,0.000633961449748439,0.00775611924346623,0.00160091026964092,0.00576701268742791,0.00108965697598396,0.003224322819588,0,0.00785422557335847,0.00408215333588468,0.00752925974703675,0.000284760910358726,0.00675881012214365,0.00506289027291699,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_325",0,2.34042221216707e-05,9.90552604534254e-05,0,0,0,0.00218198855459991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134453781512605,0,0,0,0.000188295957792737,0,0,0,0,0,0,0,0.000401066837788517,0,0,0,9.93512944889252e-05,0.000219243043093438,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111278028153341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107732773935986,0.000547301536448947,0,0
"ASV_7",0.313793103448276,0.0965502176592657,0.154030930005077,0.109291389654613,0.08729291462938,0.0267946841183731,0.0536327432147519,0.07,0.0141164937505106,0.0389489147297464,0,0,0,0,0.00105631781388139,0,0,0,0,0,0,0,0.00129651860744298,0,0,0,0,0,0.00312142596726748,0.00248736471646688,0.025438933743432,0.0215534149849627,0.000135557115538234,0,0.00523392223314015,0,0.00146609348209627,0.000478252298166578,0.00178832330080065,0.000373525184529561,0,0,0.0018384469394501,0.000752258454511872,0,0,0,0,0,0,0,0
"ASV_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627130852340936,0.0098262913489652,0.0496995463506163,0.068118572292801,0.110066229482077,0.0357176578496567,0.104695124082925,0.0037045857479294,0.00192233756247597,0,0.0356321560843359,0.0640164099466425,0.0723324041951591,0.112514351320321,0.0645329622543051,0.0046803011164088,0.023680673251125,0.0677136198650437,0,0,0,0,0,0,0,0,0,0.00049390626460027,0,0.000407228302367014
"ASV_393",0,0,0,0,0,0,0.000327967604832502,0,0,0,0,0,0.00455675227837614,0.0044512663085188,0.000482232045467593,0.000468859889036493,0,0.00143308298612033,0,0,0.000278195070383353,0,0,0,0,0,0.00017743272945854,0,0.000534388125596192,0.000436611891720251,0,0,0,0,0.000848924806652362,0,0,0,0,0.000162402254143288,0.00694134562943131,0,0.000178273642613343,0,0,0,0.000429784033523155,0,0.000687050520572894,0.000293673995167728,0.000843741995751156,6.3629422244846e-05
"ASV_113",0,0,0.00349169793098325,0,0.000135597546482041,0.0016073940124573,0.000522070881161942,0.00199438202247191,0,0,6.13341043906457e-05,9.78804434873912e-05,0,0,0.000436305183994489,0,0,0,0,0,0.000413318390283838,0.0007097232079489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000586817406935588,0,0,0,0,0,0.000113830855479533,0,0,0
"ASV_404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271124498141126,0,0,0.0331236897274633,0.000752122058665521,0.000427340981263308,0.0066021896178129,0.00599361926501408,0,0.00151119877831509
"ASV_3466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59982395477792e-05,0,0,0,0,0,0.000170746283219299,0.00125478888844393,0,2.54517688979384e-05
"ASV_447",0,0,0,0,0,0,0,0,0,0,0.000153335260976614,0,0,0,0,0.00109400640775182,0,0.0028927045460577,0,0,0,0,0.00331332533013205,0.000389841197041793,0.00247013276963637,0.00689655172413793,0.00233197301574082,0.000445121868972308,0.00110373622202578,0.000383689238178402,0.00224272715622197,0.000958898138865885,0.000944058483212704,0.000119550991644015,0.00453873971430672,0.00625079729557342,0.00248490420694282,7.66663989427339e-05,0.00218865057565309,0.0035322490276165,0,0.0102810143934202,0,0,0,0,0,0,0.000211400160176275,0.00258967068466087,0,0
"ASV_865",0,0,0,0,0,0,0,0,0,0,0,0,0.00248550124275062,0.00322333077513431,0.000401860037889661,0,0,0.000557310050157905,0,0,0.000111278028153341,0,0,0,0.00022563712799563,0,9.77690550077672e-05,0,0,0,0,0.00026151767423615,0,0,0,0,0,0,0,0.000109621521546719,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_656",0,0,0,0,0,0,0,0,0,0,0,0,0.00497100248550124,0.00383729854182655,0.000505195476204145,0.000429788231616785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213902313487209,0,0,0,0.000172403716907253,0.000154282141436123,0.007982547473846,0,0,0,0,0,0,0,0.000158550120132206,0,0,0
"ASV_1022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99542523810237e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363284911534296,0,0,0,0,0,0,1.27258844489692e-05
"ASV_193",0,0,0,0,0,0,0.000267728657006124,0,0.00037578629196961,0,0,0,0,0,0.000459268614731041,0,0,0,0,0,0,0,0.00773109243697479,0.00135297827208622,0.00466712585801487,0.0137931034482759,0.00481241015204899,0.00176699893440522,0.00164811291071723,0.000145537297240084,0.00294758426246315,0,0.000682626903246109,0,0.00753337210312765,0.00318918229365991,0.00365280918420595,0.000127777331571223,0.00310618900122728,0.00701171732263644,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84132555493694e-05,0,0.000394382390492042,0,0,0,0,0,0.00228072784967029,0,0,0,0,0,0,0,0.00018700783400209,0,0.00019586867758509,0
"ASV_5276",0,0,0,0,0,0,0,0,0,0,0,0,0.00103562551781276,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08632283341964e-05,0,8.49027863096754e-05,0,0,0,0,0,0.000267377891859012,0,0,0,1.75325813803986e-05,8.12011270716438e-06,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4205",0,0,0,0,0,0,5.35457314012249e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105011207230565,0,0,0,0,0,0,0,6.68444729647529e-05,0,0,0,0,0,0.0025286330507214,0,0,0,0,0,0,0,0,0,0,0
"ASV_1750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202158703371656,0.0011604708650277,0.00263189022947717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2052",0,0,0,0,0,0,0,0,0,0,9.63821640424432e-05,0,0.00155343827671914,0,0.000206670876628968,0,0,0.000663464345426077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27807325965684e-05,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381774009618722,0,0,0,0.000247694257864293,0,5.78555429742708e-05,0,0.000134157793958021,0.000120139361659525,0.000346536891112082,0
"ASV_1129",0,0,0,0,0,0,0.000348047254107962,0,0,0,0,0,0.00113918806959403,0.0012279355333845,0,0,0,0,0,0,0,0,0,0,0.0004393986176757,0,0.000688004461165769,0,0.000259702640476654,0,0,0,0.00011135048776355,0,0.000721920308019331,0,0.000596377009666277,0,0.000692536964525744,0.000414125748065383,0,0,0,0,0,0,0,0,0,0.000186883451470372,0,0
"ASV_240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000780756645042769,0.00140657966710948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_574",0,0,0,0,0,0,7.36253806766842e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336134453781513,4.5863670240211e-05,0.000724413937249127,0.00332728372655777,0.00068438338505437,0,0.000144834164881211,0,0,0,0.000227542301082036,0,0.00139704948496334,0,0.000571527967596849,0,0.000546432119689089,0.00110839538452794,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336134453781513,0,0,0,0.000307791469468897,9.44197903880653e-05,0,0,0,0,7.26198833240541e-05,0,0.000828871464762936,0.00114810562571757,0,0,0.000315586464847174,0.000336984677347322,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_873",0,0,0,0,0,0,0,0,0,0,0,0,0.00186412593206297,0.00214888718342287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158659328672716,0,0,0,0.00138903054410172,0,0.000347133257845625,0,0.000597611991267547,0,0.00212442181073059,0
"ASV_1118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173566628922812,0.00517229946287659,0,8.00929077730167e-05,0,0
"ASV_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275182021441266,0,0,0.000162948425012945,0,0,0,0,0,0,0,0.000868978148541788,0.00293404771016711,0,4.74601517264543e-05,0.00024545613932558,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558155000831295,0.00229885057471264,0.000405560524476664,0,0,0,0,0,0,0,0,0,0,0,0.000347729530711238,0.000523747269612102,0,0,0,0,0,0,0,0,0,0,0.000180801856232391,0
"ASV_828",0,0,7.42914453400691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177671068427371,0,0.00217324181174738,0.00375075620084695,0.00074594167894815,0,0.000644262319644008,0,0.00307574009996155,0,0.000290479533296216,0,0.00185159190112366,0,0.000894565514499416,6.9364837138664e-05,0.000677926480042078,0.0013682389911572,0,0,0,0,0,0,6.61206205420238e-05,0,0,0,0,0
"ASV_2930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173811653347142,0,0,0,0,0,0,0,0.000233955655376635,0.00459242250287026,0,0,0,0.000292324057457917,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593781915777973,0,0.000141221968344553,0.000161862497808112,0,0,0,0,0,0,0.000260693444562536,0.00420972062763108,0,5.47617135305242e-05,0.000113961778972591,0.000113681577900301,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_598",0,0,0,0,0,0,0,0,0,0,0,0,0.0146023198011599,0.0176515732924021,0.00234226993512831,0.000664218176135032,0,0,0,0,0.000429215251448601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1133",0,0,0,0,0,0,0,0,0,0,0.000131430223694241,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173811653347142,0,0,0,0,0,0.000140398441093171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1814711122423e-05
"ASV_1130",0,0,0,0,0,0,0.00010709146280245,0,0,0,7.00961193035951e-05,0,0.00176056338028169,0.00353031465848043,0.000642976060623457,0.000234429944518246,0,0.00408694036782463,0,0,0.000492802696107654,0,0,0,0.000249388404626749,0,0.000217264566683927,0,0,0,0,0,0,0,0.000367644601306141,0,0,0,8.18187131085267e-05,0.000207062874032692,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153661464585834,0.000183454680960844,0.00112818563997815,0,0.00103200669174865,0.000364190620068252,0.000604308067262984,0,0,0.000326897092795188,0.000217859649972162,3.77529447296889e-05,0.0017312718497871,0.00293404771016711,0,0,0.00112500730524224,0.00138041916021794,0,0,0,0,0,0,0,0,0.000215465547871973,0,0,0
"ASV_2414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228072784967029,0,0,0,0,0.0134171907756813,0,0,0,0,0,3.1814711122423e-05
"ASV_4764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102810143934202,0,0,0,0,0,5.15756356697096e-05,0,0,0,0
"ASV_2557",0,0,0,0,0,0,0,0,0,0,0,0,0.00238193869096935,0,0.000241116022733796,0,0,0.000291924311987474,0,0,0.000151020181065249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62615507827904e-05,0,0,0
"ASV_684",0,0,0,0,0,0,0,0,0,0,0,0,0.00217481358740679,0.00291634689178818,0.000941500660198634,0.000468859889036493,0,0.00230885592208275,0,0,0.000675616599502428,0,0,0,0.000178134574733392,0,0.000141221968344553,0,0,0,0,0,0,0,0,0,0,0,4.38314534509964e-05,0.000109621521546719,0.00406564529723834,0,0.000207985916382234,0.000107465493501696,0.000262264508326898,0,0.000157036473787306,0,0.000252054037133251,0.000547301536448947,0.000904009281161953,0
"ASV_1760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122077439558398,0,0,2.38452917471445e-05,0,0,0,0,0,5.43161416709818e-05,0,0,0,0,0,0,0,0,0,0,1.82539045101747e-05,5.55198410379288e-05,0,0,0,0,0,0.000407967012952953,0,0,0,8.94385293053472e-05,5.33952718486778e-05,0,0
"ASV_1998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256042252712555,0.00531374540908025,0,0.00347655317003264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185770016719302,0,0,0,0,0.000720288115246098,9.17273404804219e-05,0.000475025532622378,0,0.000155706272790148,0,0.000139839883333583,0.000171998624011008,0.00121748045623478,0.000348690232314867,4.35719299944325e-05,0,0.00046791131075327,0,0.000198792336555426,3.28570281183145e-05,0.000189936298287651,0.00025984360662926,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183454680960844,0.000843170320404722,0,0,0,0,0,0,0,9.68265110987388e-05,0,6.68444729647529e-06,0.00191350937619594,0,3.65078090203495e-05,0,3.65405071822397e-05,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2075",0,0,0,0,0,0,0,0,0,0,0,0,0.000621375310687655,0,0.00157299500545381,0,0,0.00103500437886468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_390",0,0,0,0,0,0,0,0,8.16926721673066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97122737688905e-05,0,0,0,0,0.00256404588757985,0,0,0,0
"ASV_647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634273756548752,0,0,0,0,0,0,0,0,0,0,0,0.0505726610144281,0,0,0,0.000888785278218933,0,0,0,0,0,0,0
"ASV_4079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206386516080949,0.000130632021471154,0,7.24215222279757e-05,0,0,0,0.00134563629373318,0,0,0,0,0,0.000372735631041423,0,0,6.09008453037328e-05,0,0,3.71403422111131e-05,0,0,0,0,0,0,0,0,0
"ASV_893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201680672268908,0,0,0,0.000662656928385978,0,0.00031963401904819,0,0,0,0.000580959066592433,0,0.00219918316054037,0,0.00069577317794399,0,0.00130033311904623,0.00185138569723348,0.00704050770985175,0,0,0,0,0,0,0,0,0,0,0
"ASV_952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158659328672716,0,0.000271124498141126,0,0.00380769212089422,0,0,0,0,0,0,0
